Graph contains edges with negative weight.
Shortest paths lengths:
0 - 1: 426
0 - 2: 388
0 - 3: 637
0 - 4: 499
0 - 5: 460
0 - 6: 531
0 - 7: 342
0 - 8: 386
0 - 9: 421
0 - 10: 527
0 - 11: 205
0 - 12: 584
0 - 13: 536
0 - 14: 388
0 - 15: 449
0 - 16: 513
0 - 17: 560
0 - 18: 532
0 - 19: 378
0 - 20: 526
0 - 21: 452
0 - 22: 539
0 - 23: 676
0 - 24: 444
0 - 25: 434
0 - 26: 519
0 - 27: 342
0 - 28: 662
0 - 29: 506
0 - 30: 301
0 - 31: 745
0 - 32: 593
0 - 33: 331
0 - 34: 396
0 - 35: 288
0 - 36: 495
0 - 37: 305
0 - 38: 618
0 - 39: 520
0 - 40: 466
0 - 41: 553
0 - 42: ∞
0 - 43: 434
0 - 44: 435
0 - 45: 315
0 - 46: 485
0 - 47: 529
0 - 48: 462
0 - 49: 581
0 - 50: 382
0 - 51: 276
0 - 52: 617
0 - 53: 391
0 - 54: 198
0 - 55: 467
0 - 56: 391
0 - 57: 600
0 - 58: 375
0 - 59: 322
0 - 60: 437
0 - 61: 349
0 - 62: 405
0 - 63: 516
0 - 64: 461
0 - 65: 672
0 - 66: 433
0 - 67: 456
0 - 68: 472
0 - 69: 131
0 - 70: 353
0 - 71: 438
0 - 72: 393
0 - 73: 219
0 - 74: 909
0 - 75: 463
0 - 76: 657
0 - 77: 446
0 - 78: 515
0 - 79: 321
0 - 80: 408
0 - 81: 663
0 - 82: 534
0 - 83: 274
0 - 84: 581
0 - 85: 395
0 - 86: 390
0 - 87: 492
0 - 88: 402
0 - 89: 293
0 - 90: 311
0 - 91: 378
0 - 92: 551
0 - 93: 277
0 - 94: 594
0 - 95: 529
0 - 96: 523
0 - 97: 476
0 - 98: 611
0 - 99: 743
0 - 100: 119
0 - 101: 463
0 - 102: 513
0 - 103: 530
0 - 104: 468
0 - 105: 1066
0 - 106: 551
0 - 107: 456
0 - 108: 630
0 - 109: 319
0 - 110: 623
0 - 111: 438
0 - 112: 421
0 - 113: 644
0 - 114: 481
0 - 115: 644
0 - 116: 502
0 - 117: 649
0 - 118: 328
0 - 119: 759
0 - 120: 216
0 - 121: 393
0 - 122: 379
0 - 123: 590
0 - 124: 349
0 - 125: 341
0 - 126: 384
0 - 127: 456
0 - 128: 403
0 - 129: 455
0 - 130: ∞
0 - 131: 491
0 - 132: 616
0 - 133: 179
0 - 134: 347
0 - 135: 597
0 - 136: 347
0 - 137: 577
0 - 138: 312
0 - 139: 402
0 - 140: 352
0 - 141: 365
0 - 142: 367
0 - 143: 245
0 - 144: 319
0 - 145: 494
0 - 146: 441
0 - 147: 551
0 - 148: 591
0 - 149: 368
0 - 150: 468
0 - 151: 408
0 - 152: 431
0 - 153: 371
0 - 154: 328
0 - 155: 477
0 - 156: 512
0 - 157: 441
0 - 158: 513
0 - 159: 580
0 - 160: 350
0 - 161: 405
0 - 162: 322
0 - 163: 491
0 - 164: 340
0 - 165: 535
0 - 166: 470
0 - 167: 393
0 - 168: 269
0 - 169: 1132
0 - 170: 441
0 - 171: 460
0 - 172: 475
0 - 173: 393
0 - 174: 490
0 - 175: 738
0 - 176: 340
0 - 177: 372
0 - 178: 426
0 - 179: 130
0 - 180: 563
0 - 181: 386
0 - 182: 540
0 - 183: 542
0 - 184: 305
0 - 185: 883
0 - 186: 318
0 - 187: 383
0 - 188: 280
0 - 189: 379
0 - 190: 384
0 - 191: 482
0 - 192: 461
0 - 193: 180
0 - 194: 534
0 - 195: 717
0 - 196: 541
0 - 197: 450
0 - 198: 316
0 - 199: 316
0 - 200: 346
0 - 201: 428
0 - 202: 393
0 - 203: 490
0 - 204: 294
0 - 205: 318
0 - 206: 420
0 - 207: 589
0 - 208: 544
0 - 209: 297
0 - 210: 408
0 - 211: 571
0 - 212: 352
0 - 213: 407
0 - 214: 404
0 - 215: 272
0 - 216: 390
0 - 217: 499
0 - 218: 364
0 - 219: 554
0 - 220: 631
0 - 221: 477
0 - 222: 225
0 - 223: 632
0 - 224: 587
0 - 225: 250
0 - 226: 332
0 - 227: 297
0 - 228: 376
0 - 229: 316
0 - 230: 413
0 - 231: 1254
0 - 232: 667
0 - 233: 399
0 - 234: 855
0 - 235: 492
0 - 236: 499
0 - 237: 836
0 - 238: 407
0 - 239: 321
0 - 240: 411
0 - 241: 646
0 - 242: 511
0 - 243: 373
0 - 244: 421
0 - 245: 520
0 - 246: 465
0 - 247: 490
0 - 248: 380
0 - 249: 496
0 - 250: 260
0 - 251: 449
0 - 252: 888
