Graph contains edges with negative weight.
Shortest paths lengths:
0 - 1: 270
0 - 2: 175
0 - 3: 227
0 - 4: 294
0 - 5: 191
0 - 6: 199
0 - 7: 239
0 - 8: 183
0 - 9: 159
0 - 10: 270
0 - 11: 325
0 - 12: 295
0 - 13: 306
0 - 14: 272
0 - 15: 197
0 - 16: 295
0 - 17: 271
0 - 18: 321
0 - 19: 245
0 - 20: 177
0 - 21: 321
0 - 22: 327
0 - 23: 222
0 - 24: 230
0 - 25: 114
0 - 26: 206
0 - 27: 267
0 - 28: 242
0 - 29: 251
0 - 30: 272
0 - 31: 243
0 - 32: 311
0 - 33: 266
0 - 34: 304
0 - 35: 163
0 - 36: 147
0 - 37: 287
0 - 38: 231
0 - 39: 248
0 - 40: 323
0 - 41: 180
0 - 42: 292
0 - 43: 17
0 - 44: 272
0 - 45: 273
0 - 46: 264
0 - 47: 122
0 - 48: 202
0 - 49: 216
0 - 50: 282
0 - 51: 342
0 - 52: 242
0 - 53: 201
0 - 54: 292
0 - 55: 289
0 - 56: 237
0 - 57: 273
0 - 58: 303
0 - 59: 245
0 - 60: 267
0 - 61: 318
0 - 62: 227
0 - 63: 271
0 - 64: 253
0 - 65: 245
0 - 66: 143
0 - 67: 254
0 - 68: 264
0 - 69: 183
0 - 70: 229
0 - 71: 275
0 - 72: 320
0 - 73: 300
0 - 74: 293
0 - 75: 312
0 - 76: 214
0 - 77: 314
0 - 78: 238
0 - 79: 265
0 - 80: 201
0 - 81: 282
0 - 82: 258
0 - 83: 338
0 - 84: 230
0 - 85: 282
0 - 86: 275
0 - 87: 238
0 - 88: 241
0 - 89: 138
0 - 90: 312
0 - 91: 262
0 - 92: 271
0 - 93: 327
0 - 94: 287
0 - 95: 214
0 - 96: 233
0 - 97: 154
0 - 98: 314
0 - 99: 288
0 - 100: 265
0 - 101: 281
0 - 102: 247
0 - 103: 231
0 - 104: 243
0 - 105: 172
0 - 106: 229
0 - 107: 269
0 - 108: 269
0 - 109: 271
0 - 110: 335
0 - 111: 291
0 - 112: 294
0 - 113: 305
0 - 114: 226
0 - 115: 215
0 - 116: 298
0 - 117: 151
0 - 118: 221
0 - 119: 215
0 - 120: 252
0 - 121: 263
0 - 122: 206
0 - 123: 179
0 - 124: 298
0 - 125: 186
0 - 126: 286
0 - 127: 189
0 - 128: 304
0 - 129: 247
0 - 130: 216
0 - 131: 238
0 - 132: 255
0 - 133: 302
0 - 134: 299
0 - 135: 214
0 - 136: 232
0 - 137: 222
0 - 138: 237
0 - 139: 222
0 - 140: 284
0 - 141: 262
0 - 142: 309
0 - 143: 285
0 - 144: 245
0 - 145: 167
0 - 146: 230
0 - 147: 298
0 - 148: 286
0 - 149: 222
0 - 150: 264
0 - 151: 323
0 - 152: 204
0 - 153: 308
0 - 154: 250
0 - 155: 254
0 - 156: 278
0 - 157: 298
0 - 158: 219
0 - 159: 325
0 - 160: 251
0 - 161: 146
0 - 162: 230
0 - 163: 228
0 - 164: 297
0 - 165: 101
0 - 166: 250
0 - 167: 209
0 - 168: 202
0 - 169: 278
0 - 170: 285
0 - 171: 176
0 - 172: 173
0 - 173: 162
0 - 174: 260
0 - 175: 323
0 - 176: 268
0 - 177: 224
0 - 178: 323
0 - 179: 286
0 - 180: 312
0 - 181: 258
0 - 182: 244
0 - 183: 294
0 - 184: 269
0 - 185: 256
0 - 186: 287
0 - 187: 276
0 - 188: 222
0 - 189: 277
0 - 190: 236
0 - 191: 235
0 - 192: 257
0 - 193: 289
0 - 194: 208
0 - 195: 203
0 - 196: 274
0 - 197: 258
0 - 198: 277
0 - 199: 301
0 - 200: 303
0 - 201: 235
0 - 202: 285
0 - 203: 327
0 - 204: 295
0 - 205: 193
0 - 206: 300
0 - 207: 248
0 - 208: 158
0 - 209: 247
0 - 210: 282
0 - 211: 287
0 - 212: 262
0 - 213: 217
0 - 214: 271
0 - 215: 304
0 - 216: 245
0 - 217: 145
0 - 218: 360
0 - 219: 243
0 - 220: 297
0 - 221: 234
0 - 222: 215
0 - 223: 324
0 - 224: 267
0 - 225: 237
0 - 226: 248
0 - 227: 261
0 - 228: 282
0 - 229: 319
0 - 230: 262
0 - 231: 264
0 - 232: 238
0 - 233: 197
0 - 234: 253
0 - 235: 278
0 - 236: 310
0 - 237: 287
0 - 238: 275
0 - 239: 205
0 - 240: 316
0 - 241: 217
0 - 242: 304
0 - 243: 313
0 - 244: 258
0 - 245: 273
0 - 246: 245
0 - 247: 253
0 - 248: 229
0 - 249: 234
0 - 250: 204
0 - 251: 304
0 - 252: 277
0 - 253: 251
0 - 254: 245
0 - 255: 298
0 - 256: 236
0 - 257: 262
0 - 258: 306
0 - 259: 228
0 - 260: 287
0 - 261: 278
0 - 262: 245
0 - 263: 270
0 - 264: 237
0 - 265: 185
0 - 266: 285
0 - 267: 268
0 - 268: 216
0 - 269: 282
0 - 270: 313
0 - 271: 309
0 - 272: 206
0 - 273: 209
0 - 274: 196
0 - 275: 265
0 - 276: 326
0 - 277: 257
0 - 278: 265
0 - 279: 179
0 - 280: 256
0 - 281: 262
0 - 282: 314
0 - 283: 245
0 - 284: 276
0 - 285: 268
0 - 286: 174
0 - 287: 311
0 - 288: 283
0 - 289: 240
0 - 290: 223
0 - 291: 308
0 - 292: 219
0 - 293: 302
0 - 294: 298
0 - 295: 215
0 - 296: 304
0 - 297: 317
0 - 298: 225
0 - 299: 223
0 - 300: 232
0 - 301: 260
0 - 302: 242
0 - 303: 280
0 - 304: 267
0 - 305: 269
0 - 306: 123
0 - 307: 234
0 - 308: 314
0 - 309: 213
0 - 310: 293
0 - 311: 298
0 - 312: 214
0 - 313: 274
0 - 314: 290
0 - 315: 277
0 - 316: 227
0 - 317: 273
0 - 318: 215
0 - 319: 209
0 - 320: 273
0 - 321: 289
0 - 322: 269
0 - 323: 316
0 - 324: 252
0 - 325: 276
0 - 326: 268
0 - 327: 256
0 - 328: 213
0 - 329: 165
0 - 330: 245
0 - 331: 341
0 - 332: 316
0 - 333: 316
0 - 334: 284
0 - 335: 185
0 - 336: 316
0 - 337: 276
0 - 338: 285
0 - 339: 299
0 - 340: 292
0 - 341: 248
0 - 342: 287
0 - 343: 204
0 - 344: 84
0 - 345: 259
0 - 346: 244
0 - 347: 190
0 - 348: 200
0 - 349: 141
0 - 350: 271
0 - 351: 290
0 - 352: 301
0 - 353: 314
0 - 354: 145
0 - 355: 207
0 - 356: 244
0 - 357: 204
0 - 358: 321
0 - 359: 204
0 - 360: 218
0 - 361: 293
0 - 362: 252
0 - 363: 250
0 - 364: 243
0 - 365: 300
0 - 366: 310
0 - 367: 247
0 - 368: 271
0 - 369: 308
0 - 370: 306
0 - 371: 284
0 - 372: 282
0 - 373: 160
0 - 374: 255
0 - 375: 278
0 - 376: 153
0 - 377: 293
0 - 378: 309
0 - 379: 238
0 - 380: 275
0 - 381: 203
0 - 382: 258
0 - 383: 265
0 - 384: 158
0 - 385: 284
0 - 386: 249
0 - 387: 190
0 - 388: 301
0 - 389: 154
0 - 390: 243
0 - 391: 249
0 - 392: 205
0 - 393: 261
0 - 394: 219
0 - 395: 242
0 - 396: 189
0 - 397: 149
0 - 398: 282
0 - 399: 263
0 - 400: 211
0 - 401: 321
0 - 402: 205
0 - 403: 295
0 - 404: 279
0 - 405: 273
0 - 406: 287
0 - 407: 261
0 - 408: 261
0 - 409: 110
0 - 410: 249
0 - 411: 282
0 - 412: 211
0 - 413: 236
0 - 414: 234
0 - 415: 299
0 - 416: 203
0 - 417: 263
0 - 418: 289
0 - 419: 258
0 - 420: 243
0 - 421: 233
0 - 422: 302
0 - 423: 276
0 - 424: 274
0 - 425: 213
0 - 426: 136
0 - 427: 228
0 - 428: 289
0 - 429: 237
0 - 430: 290
0 - 431: 251
0 - 432: 226
0 - 433: 300
0 - 434: 259
0 - 435: 301
0 - 436: 255
0 - 437: 173
0 - 438: 258
0 - 439: 301
0 - 440: 253
0 - 441: 281
0 - 442: 233
0 - 443: 317
0 - 444: 252
0 - 445: 304
0 - 446: 186
0 - 447: 236
0 - 448: 242
0 - 449: 192
0 - 450: 250
0 - 451: 232
0 - 452: 270
0 - 453: 253
0 - 454: 230
0 - 455: 177
0 - 456: 284
0 - 457: 272
0 - 458: 279
0 - 459: 180
0 - 460: 294
0 - 461: 295
0 - 462: 313
0 - 463: 288
0 - 464: 259
0 - 465: 234
0 - 466: 297
0 - 467: 288
0 - 468: 280
0 - 469: 236
0 - 470: 212
0 - 471: 306
0 - 472: 277
0 - 473: 311
0 - 474: 238
0 - 475: 249
0 - 476: 216
0 - 477: 275
0 - 478: 228
0 - 479: 241
0 - 480: 254
0 - 481: 253
0 - 482: 256
0 - 483: 313
0 - 484: 336
0 - 485: 169
0 - 486: 249
0 - 487: 339
0 - 488: 314
0 - 489: 184
0 - 490: 311
0 - 491: 228
0 - 492: 251
0 - 493: 267
0 - 494: 251
0 - 495: 253
0 - 496: 345
0 - 497: 259
0 - 498: 288
0 - 499: 235
0 - 500: 231
0 - 501: 236
0 - 502: 251
0 - 503: 308
0 - 504: 301
0 - 505: 225
0 - 506: 211
0 - 507: 273
0 - 508: 130
0 - 509: 130
0 - 510: 291
0 - 511: 233
0 - 512: 327
0 - 513: 278
0 - 514: 259
0 - 515: 282
0 - 516: 248
0 - 517: 264
0 - 518: 238
0 - 519: 265
0 - 520: 237
0 - 521: 253
0 - 522: 325
0 - 523: 228
0 - 524: 174
0 - 525: 254
0 - 526: 293
0 - 527: 290
0 - 528: 202
0 - 529: 330
0 - 530: 265
0 - 531: 268
0 - 532: 284
0 - 533: 319
0 - 534: 223
0 - 535: 322
0 - 536: 196
0 - 537: 235
0 - 538: 223
0 - 539: 265
0 - 540: 302
0 - 541: 302
0 - 542: 229
0 - 543: 281
0 - 544: 183
0 - 545: 331
0 - 546: 283
0 - 547: 231
0 - 548: 240
0 - 549: 252
0 - 550: 307
0 - 551: 234
0 - 552: 224
0 - 553: 270
0 - 554: 224
0 - 555: 254
0 - 556: 250
0 - 557: 255
0 - 558: 166
0 - 559: 205
0 - 560: 247
0 - 561: 235
0 - 562: 280
0 - 563: 161
0 - 564: 197
0 - 565: 262
0 - 566: 243
0 - 567: 309
0 - 568: 160
0 - 569: 273
0 - 570: 279
0 - 571: 281
0 - 572: 219
0 - 573: 180
0 - 574: 176
0 - 575: 321
0 - 576: 228
0 - 577: 305
0 - 578: 301
0 - 579: 254
0 - 580: 220
0 - 581: 233
0 - 582: 258
0 - 583: 266
0 - 584: 281
0 - 585: 283
0 - 586: 260
0 - 587: 298
0 - 588: 299
0 - 589: 254
0 - 590: 124
0 - 591: 271
0 - 592: 278
0 - 593: 299
0 - 594: 247
0 - 595: 298
0 - 596: 310
0 - 597: 261
0 - 598: 276
0 - 599: 159
0 - 600: 251
0 - 601: 184
0 - 602: 203
0 - 603: 246
0 - 604: 235
0 - 605: 282
0 - 606: 304
0 - 607: 302
0 - 608: 252
0 - 609: 256
0 - 610: 204
0 - 611: 303
0 - 612: 257
0 - 613: 250
0 - 614: 296
0 - 615: 275
0 - 616: 245
0 - 617: 309
0 - 618: 271
0 - 619: 225
0 - 620: 283
0 - 621: 283
0 - 622: 258
0 - 623: 261
0 - 624: 321
0 - 625: 295
0 - 626: 307
0 - 627: 277
0 - 628: 238
0 - 629: 299
0 - 630: 283
0 - 631: 274
0 - 632: 206
0 - 633: 192
0 - 634: 303
0 - 635: 276
0 - 636: 200
0 - 637: 254
0 - 638: 258
0 - 639: 252
0 - 640: 208
0 - 641: 249
0 - 642: 219
0 - 643: 255
0 - 644: 184
0 - 645: 246
0 - 646: 251
0 - 647: 204
0 - 648: 323
0 - 649: 231
0 - 650: 298
0 - 651: 254
0 - 652: 254
0 - 653: 266
0 - 654: 307
0 - 655: 227
0 - 656: 312
0 - 657: 224
0 - 658: 303
0 - 659: 288
0 - 660: 284
0 - 661: 271
0 - 662: 266
0 - 663: 281
0 - 664: 318
0 - 665: 110
0 - 666: 282
0 - 667: 309
0 - 668: 326
0 - 669: 287
0 - 670: 244
0 - 671: 276
0 - 672: 295
0 - 673: 294
0 - 674: 239
0 - 675: 240
0 - 676: 288
0 - 677: 279
0 - 678: 160
0 - 679: 320
0 - 680: 295
0 - 681: 297
0 - 682: 249
0 - 683: 303
0 - 684: 250
0 - 685: 247
0 - 686: 219
0 - 687: 174
0 - 688: 215
0 - 689: 236
0 - 690: 264
0 - 691: 251
0 - 692: 341
0 - 693: 307
0 - 694: 156
0 - 695: 198
0 - 696: 269
0 - 697: 264
0 - 698: 252
0 - 699: 150
0 - 700: 302
0 - 701: 240
0 - 702: 309
0 - 703: 310
0 - 704: 336
0 - 705: 147
0 - 706: 252
0 - 707: 153
0 - 708: 354
0 - 709: 283
0 - 710: 268
0 - 711: 333
0 - 712: 274
0 - 713: 240
0 - 714: 278
0 - 715: 247
0 - 716: 315
0 - 717: 227
0 - 718: 299
0 - 719: 230
0 - 720: 242
0 - 721: 250
0 - 722: 212
0 - 723: 142
0 - 724: 262
0 - 725: 181
0 - 726: 238
0 - 727: 131
0 - 728: 253
0 - 729: 299
0 - 730: 279
0 - 731: 268
0 - 732: 298
0 - 733: 202
0 - 734: 249
0 - 735: 286
0 - 736: 272
0 - 737: 242
0 - 738: 257
0 - 739: 309
0 - 740: 249
0 - 741: 290
0 - 742: 264
0 - 743: 252
0 - 744: 238
0 - 745: 293
0 - 746: 228
0 - 747: 219
0 - 748: 303
0 - 749: 276
0 - 750: 176
0 - 751: 258
0 - 752: 295
0 - 753: 284
0 - 754: 152
0 - 755: 263
0 - 756: 298
0 - 757: 218
0 - 758: 253
0 - 759: 244
0 - 760: 262
0 - 761: 223
0 - 762: 291
0 - 763: 247
0 - 764: 306
0 - 765: 185
0 - 766: 99
0 - 767: 280
0 - 768: 288
0 - 769: 222
0 - 770: 285
0 - 771: 259
0 - 772: 269
0 - 773: 224
0 - 774: 244
0 - 775: 213
0 - 776: 261
0 - 777: 208
0 - 778: 283
0 - 779: 238
0 - 780: 209
0 - 781: 315
0 - 782: 181
0 - 783: 48
0 - 784: 333
0 - 785: 272
0 - 786: 255
0 - 787: 94
0 - 788: 286
0 - 789: 274
0 - 790: 307
0 - 791: 282
0 - 792: 234
0 - 793: 248
0 - 794: 266
0 - 795: 250
0 - 796: 264
0 - 797: 221
0 - 798: 198
0 - 799: 105
0 - 800: 263
0 - 801: 276
0 - 802: 246
0 - 803: 327
0 - 804: 215
0 - 805: 240
0 - 806: 249
0 - 807: 252
0 - 808: 283
0 - 809: 267
0 - 810: 245
0 - 811: 205
0 - 812: 247
0 - 813: 193
0 - 814: 266
0 - 815: 293
0 - 816: 179
0 - 817: 237
0 - 818: 258
0 - 819: 284
0 - 820: 240
0 - 821: 268
0 - 822: 261
0 - 823: 303
0 - 824: 170
0 - 825: 198
0 - 826: 320
0 - 827: 254
0 - 828: 214
0 - 829: 287
0 - 830: 267
0 - 831: 270
0 - 832: 203
0 - 833: 302
0 - 834: 200
0 - 835: 220
0 - 836: 269
0 - 837: 242
0 - 838: 307
0 - 839: 228
0 - 840: 269
0 - 841: 261
0 - 842: 236
0 - 843: 339
0 - 844: 287
0 - 845: 256
0 - 846: 289
0 - 847: 286
0 - 848: 216
0 - 849: 266
0 - 850: 244
0 - 851: 278
0 - 852: 233
0 - 853: 296
0 - 854: 227
0 - 855: 314
0 - 856: 261
0 - 857: 299
0 - 858: 286
0 - 859: 301
0 - 860: 269
0 - 861: 148
0 - 862: 191
0 - 863: 239
0 - 864: 289
0 - 865: 245
0 - 866: 316
0 - 867: 298
0 - 868: 205
0 - 869: 281
0 - 870: 277
0 - 871: 282
0 - 872: 251
0 - 873: 178
0 - 874: 270
0 - 875: 231
0 - 876: 287
0 - 877: 279
0 - 878: 236
0 - 879: 246
0 - 880: 320
0 - 881: 253
0 - 882: 268
0 - 883: 287
0 - 884: 243
0 - 885: 234
0 - 886: 244
0 - 887: 308
0 - 888: 284
0 - 889: 211
0 - 890: 284
0 - 891: 86
0 - 892: 281
0 - 893: 255
0 - 894: 251
0 - 895: 262
0 - 896: 291
0 - 897: 144
0 - 898: 300
0 - 899: 235
0 - 900: 213
0 - 901: 294
0 - 902: 203
0 - 903: 190
0 - 904: 249
0 - 905: 230
0 - 906: 295
0 - 907: 291
0 - 908: 287
0 - 909: 259
0 - 910: 321
0 - 911: 275
0 - 912: 354
0 - 913: 292
0 - 914: 313
0 - 915: 215
0 - 916: 270
0 - 917: 248
0 - 918: 196
0 - 919: 275
0 - 920: 224
0 - 921: 225
0 - 922: 236
0 - 923: 276
0 - 924: 239
0 - 925: 288
0 - 926: 277
0 - 927: 229
0 - 928: 263
0 - 929: 203
0 - 930: 225
0 - 931: 284
0 - 932: 274
0 - 933: 260
0 - 934: 211
0 - 935: 309
0 - 936: 206
0 - 937: 304
0 - 938: 242
0 - 939: 324
0 - 940: 269
0 - 941: 224
0 - 942: 275
0 - 943: 227
0 - 944: 231
0 - 945: 286
0 - 946: 225
0 - 947: 254
0 - 948: 315
0 - 949: 155
0 - 950: 281
0 - 951: 320
0 - 952: 236
0 - 953: 285
0 - 954: 243
0 - 955: 275
0 - 956: 281
0 - 957: 353
0 - 958: 304
0 - 959: 303
0 - 960: 235
0 - 961: 209
0 - 962: 135
0 - 963: 221
0 - 964: 241
0 - 965: 283
0 - 966: 192
0 - 967: 208
0 - 968: 308
0 - 969: 277
0 - 970: 219
0 - 971: 318
0 - 972: 275
0 - 973: 178
0 - 974: 251
0 - 975: 267
0 - 976: 224
0 - 977: 261
0 - 978: 317
0 - 979: 189
0 - 980: 360
0 - 981: 277
0 - 982: 261
0 - 983: 234
0 - 984: 167
0 - 985: 276
0 - 986: 228
0 - 987: 215
0 - 988: 247
0 - 989: 212
0 - 990: 240
0 - 991: 264
0 - 992: 305
0 - 993: 307
0 - 994: 140
0 - 995: 173
0 - 996: 234
0 - 997: 267
0 - 998: 188
0 - 999: 111
